Sno,Date,Time,States,Confirmed Patient,ConfirmedForeignNational,Cured,Deaths,Total Patient
426,28-03-2020,6:00 PM,Goa,3,0,0,0,3
427,28-03-2020,6:00 PM,Gujarat,45,1,0,3,45
428,28-03-2020,6:00 PM,Haryana,33,14,12,0,33
429,28-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3
430,28-03-2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20
431,28-03-2020,6:00 PM,Karnataka,55,0,3,2,55
432,28-03-2020,6:00 PM,Kerala,176,8,11,0,176
433,28-03-2020,6:00 PM,Ladakh,13,0,3,0,13
434,28-03-2020,6:00 PM,Madhya Pradesh,30,0,0,2,30
435,28-03-2020,6:00 PM,Maharashtra,180,3,25,5,180
436,28-03-2020,6:00 PM,Manipur,1,0,0,0,1
437,28-03-2020,6:00 PM,Mizoram,1,0,0,0,1
438,28-03-2020,6:00 PM,Odisha,3,0,0,0,3
439,28-03-2020,6:00 PM,Puducherry,1,0,0,0,1
440,28-03-2020,6:00 PM,Punjab,38,0,1,1,38
441,28-03-2020,6:00 PM,Rajasthan,54,2,3,0,54
442,28-03-2020,6:00 PM,Tamil Nadu,40,6,2,1,40
443,28-03-2020,6:00 PM,Telengana,56,10,1,0,56
444,28-03-2020,6:00 PM,Uttarakhand,5,1,0,0,5
445,28-03-2020,6:00 PM,Uttar Pradesh,55,1,11,0,55
446,28-03-2020,6:00 PM,West Bengal,15,0,0,1,15
447,29-03-2020,7:30 PM,Andhra Pradesh,19,0,1,0,19
448,29-03-2020,7:30 PM,Andaman and Nicobar Islands,9,0,0,0,9
449,29-03-2020,7:30 PM,Bihar,11,0,0,1,11
450,29-03-2020,7:30 PM,Chandigarh,8,0,0,0,8
451,29-03-2020,7:30 PM,Chhattisgarh,7,0,0,0,7
452,29-03-2020,7:30 PM,Delhi,49,0,6,2,49
453,29-03-2020,7:30 PM,Goa,5,0,0,0,5
454,29-03-2020,7:30 PM,Gujarat,58,0,1,5,58
455,29-03-2020,7:30 PM,Haryana,33,0,17,0,33
456,29-03-2020,7:30 PM,Himachal Pradesh,3,0,0,1,3
457,29-03-2020,7:30 PM,Jammu and Kashmir,31,0,1,2,31
458,29-03-2020,7:30 PM,Karnataka,76,0,5,3,76
459,29-03-2020,7:30 PM,Kerala,182,0,15,1,182
460,29-03-2020,7:30 PM,Ladakh,13,0,3,0,13
461,29-03-2020,7:30 PM,Madhya Pradesh,30,0,0,2,30
462,29-03-2020,7:30 PM,Maharashtra,186,0,25,6,186
463,29-03-2020,7:30 PM,Manipur,1,0,0,0,1
464,29-03-2020,7:30 PM,Mizoram,1,0,0,0,1
465,29-03-2020,7:30 PM,Odisha,3,0,0,0,3
466,29-03-2020,7:30 PM,Puducherry,1,0,0,0,1
467,29-03-2020,7:30 PM,Punjab,38,0,1,1,38
468,29-03-2020,7:30 PM,Rajasthan,55,0,3,0,55
469,29-03-2020,7:30 PM,Tamil Nadu,49,0,4,1,49
470,29-03-2020,7:30 PM,Telengana,66,0,1,1,66
471,29-03-2020,7:30 PM,Uttarakhand,7,0,2,0,7
472,29-03-2020,7:30 PM,Uttar Pradesh,65,0,11,0,65
473,29-03-2020,7:30 PM,West Bengal,18,0,0,1,18
474,30-03-2020,9:30 PM,Andhra Pradesh,23,0,1,0,23
475,30-03-2020,9:30 PM,Andaman and Nicobar Islands,9,0,0,0,9
476,30-03-2020,9:30 PM,Bihar,15,0,0,1,15
477,30-03-2020,9:30 PM,Chandigarh,8,0,0,0,8
478,30-03-2020,9:30 PM,Chhattisgarh,7,0,0,0,7
479,30-03-2020,9:30 PM,Delhi,87,0,6,2,87
480,30-03-2020,9:30 PM,Goa,5,0,0,0,5
481,30-03-2020,9:30 PM,Gujarat,69,0,1,6,69
482,30-03-2020,9:30 PM,Haryana,36,0,18,0,36
483,30-03-2020,9:30 PM,Himachal Pradesh,3,0,0,1,3
484,30-03-2020,9:30 PM,Jammu and Kashmir,48,0,2,2,48
485,30-03-2020,9:30 PM,Karnataka,83,0,5,3,83
486,30-03-2020,9:30 PM,Kerala,202,0,19,1,202
487,30-03-2020,9:30 PM,Ladakh,13,0,3,0,13
488,30-03-2020,9:30 PM,Madhya Pradesh,47,0,0,3,47
489,30-03-2020,9:30 PM,Maharashtra,198,0,25,8,198
490,30-03-2020,9:30 PM,Manipur,1,0,0,0,1
491,30-03-2020,9:30 PM,Mizoram,1,0,0,0,1
492,30-03-2020,9:30 PM,Odisha,3,0,0,0,3
493,30-03-2020,9:30 PM,Puducherry,1,0,0,0,1
494,30-03-2020,9:30 PM,Punjab,38,0,1,1,38
495,30-03-2020,9:30 PM,Rajasthan,59,0,3,0,59
496,30-03-2020,9:30 PM,Tamil Nadu,67,0,4,1,67
497,30-03-2020,9:30 PM,Telengana,71,0,1,1,71
498,30-03-2020,9:30 PM,Uttarakhand,7,0,2,0,7
499,30-03-2020,9:30 PM,Uttar Pradesh,82,0,11,0,82
500,30-03-2020,9:30 PM,West Bengal,22,0,0,1,22
501,30-03-2020,9:30 PM,Unassigned,46,0,0,0,46
502,31-03-2020,8:30 PM,Andhra Pradesh,40,0,1,0,40
503,31-03-2020,8:30 PM,Andaman and Nicobar Islands,10,0,0,0,10
504,31-03-2020,8:30 PM,Bihar,15,0,0,1,15
505,31-03-2020,8:30 PM,Chandigarh,13,0,0,0,13
506,31-03-2020,8:30 PM,Chhattisgarh,8,0,0,0,8
507,31-03-2020,8:30 PM,Delhi,97,0,6,2,97
508,31-03-2020,8:30 PM,Goa,5,0,0,0,5
509,31-03-2020,8:30 PM,Gujarat,73,0,3,6,73
510,31-03-2020,8:30 PM,Haryana,40,0,21,0,40
511,31-03-2020,8:30 PM,Himachal Pradesh,3,0,0,1,3
512,31-03-2020,8:30 PM,Jammu and Kashmir,54,0,2,2,54
513,31-03-2020,8:30 PM,Karnataka,83,0,5,3,83
514,31-03-2020,8:30 PM,Kerala,234,0,19,1,234
515,31-03-2020,8:30 PM,Ladakh,13,0,3,0,13
516,31-03-2020,8:30 PM,Madhya Pradesh,47,0,0,3,47
517,31-03-2020,8:30 PM,Maharashtra,216,0,39,9,216
518,31-03-2020,8:30 PM,Manipur,1,0,0,0,1
519,31-03-2020,8:30 PM,Mizoram,1,0,0,0,1
520,31-03-2020,8:30 PM,Odisha,3,0,0,0,3
521,31-03-2020,8:30 PM,Puducherry,1,0,0,0,1
522,31-03-2020,8:30 PM,Punjab,41,0,1,3,41
523,31-03-2020,8:30 PM,Rajasthan,74,0,3,0,74
524,31-03-2020,8:30 PM,Tamil Nadu,74,0,4,1,74
525,31-03-2020,8:30 PM,Telengana,79,0,1,1,79
526,31-03-2020,8:30 PM,Uttarakhand,7,0,2,0,7
527,31-03-2020,8:30 PM,Uttar Pradesh,101,0,14,0,101
528,31-03-2020,8:30 PM,West Bengal,26,0,0,2,26
529,31-03-2020,8:30 PM,Unassigned,38,0,0,0,38
530,01-04-2020,7:30 PM,Andhra Pradesh,83,0,1,0,83
531,01-04-2020,7:30 PM,Andaman and Nicobar Islands,10,0,0,0,10
532,01-04-2020,7:30 PM,Assam,1,0,0,0,1
533,01-04-2020,7:30 PM,Bihar,23,0,0,1,23
534,01-04-2020,7:30 PM,Chandigarh,16,0,0,0,16
535,01-04-2020,7:30 PM,Chhattisgarh,9,0,2,0,9
536,01-04-2020,7:30 PM,Delhi,152,0,6,2,152
537,01-04-2020,7:30 PM,Goa,5,0,0,0,5
538,01-04-2020,7:30 PM,Gujarat,82,0,5,6,82
539,01-04-2020,7:30 PM,Haryana,43,0,21,0,43
540,01-04-2020,7:30 PM,Himachal Pradesh,3,0,0,1,3
541,01-04-2020,7:30 PM,Jammu and Kashmir,62,0,2,2,62
542,01-04-2020,7:30 PM,Jharkhand,1,0,0,0,1
543,01-04-2020,7:30 PM,Karnataka,101,0,8,3,101
544,01-04-2020,7:30 PM,Kerala,241,0,23,2,241
545,01-04-2020,7:30 PM,Ladakh,13,0,3,0,13
546,01-04-2020,7:30 PM,Madhya Pradesh,66,0,0,3,66
547,01-04-2020,7:30 PM,Maharashtra,302,0,39,9,302
548,01-04-2020,7:30 PM,Manipur,1,0,0,0,1
549,01-04-2020,7:30 PM,Mizoram,1,0,0,0,1
550,01-04-2020,7:30 PM,Odisha,4,0,0,0,4
551,01-04-2020,7:30 PM,Puducherry,3,0,1,0,3
552,01-04-2020,7:30 PM,Punjab,42,0,1,3,42
553,01-04-2020,7:30 PM,Rajasthan,93,0,3,0,93
554,01-04-2020,7:30 PM,Tamil Nadu,234,0,6,1,234
555,01-04-2020,7:30 PM,Telengana,96,0,1,3,96
556,01-04-2020,7:30 PM,Uttarakhand,7,0,2,0,7
557,01-04-2020,7:30 PM,Uttar Pradesh,103,0,14,2,103
558,01-04-2020,7:30 PM,West Bengal,37,0,6,3,37
559,02-04-2020,6:00 PM,Andhra Pradesh,86,0,1,1,86
560,02-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
561,02-04-2020,6:00 PM,Assam,5,0,0,0,5
562,02-04-2020,6:00 PM,Bihar,24,0,0,1,24
563,02-04-2020,6:00 PM,Chandigarh,16,0,0,0,16
564,02-04-2020,6:00 PM,Chhattisgarh,9,0,2,0,9
565,02-04-2020,6:00 PM,Delhi,219,0,8,4,219
566,02-04-2020,6:00 PM,Goa,5,0,0,0,5
567,02-04-2020,6:00 PM,Gujarat,87,0,8,7,87
568,02-04-2020,6:00 PM,Haryana,43,0,21,0,43
569,02-04-2020,6:00 PM,Himachal Pradesh,3,0,1,1,3
570,02-04-2020,6:00 PM,Jammu and Kashmir,62,0,2,2,62
571,02-04-2020,6:00 PM,Jharkhand,1,0,0,0,1
572,02-04-2020,6:00 PM,Karnataka,110,0,9,3,110
573,02-04-2020,6:00 PM,Kerala,265,0,25,2,265
574,02-04-2020,6:00 PM,Ladakh,13,0,3,0,13
575,02-04-2020,6:00 PM,Madhya Pradesh,99,0,0,6,99
576,02-04-2020,6:00 PM,Maharashtra,335,0,42,13,335
577,02-04-2020,6:00 PM,Manipur,1,0,0,0,1
578,02-04-2020,6:00 PM,Mizoram,1,0,0,0,1
579,02-04-2020,6:00 PM,Odisha,4,0,0,0,4
580,02-04-2020,6:00 PM,Puducherry,3,0,1,0,3
581,02-04-2020,6:00 PM,Punjab,46,0,1,4,46
582,02-04-2020,6:00 PM,Rajasthan,108,0,3,0,108
583,02-04-2020,6:00 PM,Tamil Nadu,234,0,6,1,234
584,02-04-2020,6:00 PM,Telengana,107,0,1,3,107
585,02-04-2020,6:00 PM,Uttarakhand,7,0,2,0,7
586,02-04-2020,6:00 PM,Uttar Pradesh,113,0,14,2,113
587,02-04-2020,6:00 PM,West Bengal,53,0,6,3,53
588,03-04-2020,6:00 PM,Andhra Pradesh,132,0,1,1,132
589,03-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
590,03-04-2020,6:00 PM,Arunachal Pradesh,1,0,0,0,1
591,03-04-2020,6:00 PM,Assam,16,0,0,0,16
592,03-04-2020,6:00 PM,Bihar,29,0,0,1,29
593,03-04-2020,6:00 PM,Chandigarh,18,0,0,0,18
594,03-04-2020,6:00 PM,Chhattisgarh,9,0,3,0,9
595,03-04-2020,6:00 PM,Delhi,219,0,8,4,219
596,03-04-2020,6:00 PM,Goa,6,0,0,0,6
597,03-04-2020,6:00 PM,Gujarat,95,0,10,8,95
598,03-04-2020,6:00 PM,Haryana,49,0,24,0,49
599,03-04-2020,6:00 PM,Himachal Pradesh,6,0,1,1,6
600,03-04-2020,6:00 PM,Jammu and Kashmir,75,0,3,2,75
601,03-04-2020,6:00 PM,Jharkhand,2,0,0,0,2
602,03-04-2020,6:00 PM,Karnataka,124,0,10,3,124
603,03-04-2020,6:00 PM,Kerala,286,0,27,2,286
604,03-04-2020,6:00 PM,Ladakh,14,0,3,0,14
605,03-04-2020,6:00 PM,Madhya Pradesh,104,0,0,6,104
606,03-04-2020,6:00 PM,Maharashtra,335,0,42,16,335
607,03-04-2020,6:00 PM,Manipur,2,0,0,0,2
608,03-04-2020,6:00 PM,Mizoram,1,0,0,0,1
609,03-04-2020,6:00 PM,Odisha,5,0,0,0,5
610,03-04-2020,6:00 PM,Puducherry,5,0,1,0,5
611,03-04-2020,6:00 PM,Punjab,48,0,1,5,48
612,03-04-2020,6:00 PM,Rajasthan,167,0,3,0,167
613,03-04-2020,6:00 PM,Tamil Nadu,309,0,6,1,309
614,03-04-2020,6:00 PM,Telengana,158,0,1,7,158
615,03-04-2020,6:00 PM,Uttarakhand,10,0,2,0,10
616,03-04-2020,6:00 PM,Uttar Pradesh,172,0,14,2,172
617,03-04-2020,6:00 PM,West Bengal,63,0,3,3,63
618,03-04-2020,6:00 PM,Unassigned,77,0,0,0,77
619,04-04-2020,6:00 PM,Andhra Pradesh,161,0,1,1,161
620,04-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
621,04-04-2020,6:00 PM,Arunachal Pradesh,1,0,0,0,1
622,04-04-2020,6:00 PM,Assam,24,0,0,0,24
623,04-04-2020,6:00 PM,Bihar,30,0,0,1,30
624,04-04-2020,6:00 PM,Chandigarh,18,0,0,0,18
625,04-04-2020,6:00 PM,Chhattisgarh,9,0,3,0,9
626,04-04-2020,6:00 PM,Delhi,445,0,15,6,445
627,04-04-2020,6:00 PM,Goa,7,0,0,0,7
628,04-04-2020,6:00 PM,Gujarat,105,0,14,10,105
629,04-04-2020,6:00 PM,Haryana,49,0,24,0,49
630,04-04-2020,6:00 PM,Himachal Pradesh,6,0,1,1,6
631,04-04-2020,6:00 PM,Jammu and Kashmir,75,0,3,2,75
632,04-04-2020,6:00 PM,Jharkhand,2,0,0,0,2
633,04-04-2020,6:00 PM,Karnataka,128,0,12,3,128
634,04-04-2020,6:00 PM,Kerala,295,0,41,2,295
635,04-04-2020,6:00 PM,Ladakh,14,0,3,0,14
636,04-04-2020,6:00 PM,Madhya Pradesh,104,0,0,6,104
637,04-04-2020,6:00 PM,Maharashtra,490,0,42,24,490
638,04-04-2020,6:00 PM,Manipur,2,0,0,0,2
639,04-04-2020,6:00 PM,Mizoram,1,0,0,0,1
640,04-04-2020,6:00 PM,Odisha,5,0,0,0,5
641,04-04-2020,6:00 PM,Puducherry,5,0,1,0,5
642,04-04-2020,6:00 PM,Punjab,57,0,1,5,57
643,04-04-2020,6:00 PM,Rajasthan,200,0,21,0,200
644,04-04-2020,6:00 PM,Tamil Nadu,411,0,6,2,411
645,04-04-2020,6:00 PM,Telengana,159,0,1,7,159
646,04-04-2020,6:00 PM,Uttarakhand,16,0,2,0,16
647,04-04-2020,6:00 PM,Uttar Pradesh,174,0,19,2,174
648,04-04-2020,6:00 PM,West Bengal,69,0,3,3,69
649,05-04-2020,6:00 PM,Andhra Pradesh,190,0,1,1,190
650,05-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
651,05-04-2020,6:00 PM,Arunachal Pradesh,1,0,0,0,1
652,05-04-2020,6:00 PM,Assam,26,0,0,0,26
653,05-04-2020,6:00 PM,Bihar,30,0,0,1,30
654,05-04-2020,6:00 PM,Chandigarh,18,0,0,0,18
655,05-04-2020,6:00 PM,Chhattisgarh,9,0,3,0,9
656,05-04-2020,6:00 PM,Delhi,503,0,18,7,503
657,05-04-2020,6:00 PM,Goa,7,0,0,0,7
658,05-04-2020,6:00 PM,Gujarat,122,0,18,11,122
659,05-04-2020,6:00 PM,Haryana,59,0,25,1,59
660,05-04-2020,6:00 PM,Himachal Pradesh,6,0,1,1,6
661,05-04-2020,6:00 PM,Jammu and Kashmir,106,0,4,2,106
662,05-04-2020,6:00 PM,Jharkhand,3,0,0,0,3
663,05-04-2020,6:00 PM,Karnataka,144,0,12,4,144
664,05-04-2020,6:00 PM,Kerala,306,0,49,2,306
665,05-04-2020,6:00 PM,Ladakh,14,0,10,0,14
666,05-04-2020,6:00 PM,Madhya Pradesh,165,0,0,9,165
667,05-04-2020,6:00 PM,Maharashtra,490,0,42,24,490
668,05-04-2020,6:00 PM,Manipur,2,0,0,0,2
669,05-04-2020,6:00 PM,Mizoram,1,0,0,0,1
670,05-04-2020,6:00 PM,Odisha,20,0,0,0,20
671,05-04-2020,6:00 PM,Puducherry,5,0,1,0,5
672,05-04-2020,6:00 PM,Punjab,57,0,1,5,57
673,05-04-2020,6:00 PM,Rajasthan,200,0,21,0,200
674,05-04-2020,6:00 PM,Tamil Nadu,485,0,6,3,485
675,05-04-2020,6:00 PM,Telengana,269,0,32,7,269
676,05-04-2020,6:00 PM,Uttarakhand,22,0,2,0,22
677,05-04-2020,6:00 PM,Uttar Pradesh,227,0,19,2,227
678,05-04-2020,6:00 PM,West Bengal,80,0,10,3,80
679,06-04-2020,6:00 PM,Andhra Pradesh,226,0,1,3,226
680,06-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
681,06-04-2020,6:00 PM,Arunachal Pradesh,1,0,0,0,1
682,06-04-2020,6:00 PM,Assam,26,0,0,0,26
683,06-04-2020,6:00 PM,Bihar,32,0,0,1,32
684,06-04-2020,6:00 PM,Chandigarh,18,0,0,0,18
685,06-04-2020,6:00 PM,Chhattisgarh,10,0,8,0,10
686,06-04-2020,6:00 PM,Delhi,523,0,19,7,523
687,06-04-2020,6:00 PM,Goa,7,0,0,0,7
688,06-04-2020,6:00 PM,Gujarat,144,0,22,12,144
689,06-04-2020,6:00 PM,Haryana,84,0,25,1,84
690,06-04-2020,6:00 PM,Himachal Pradesh,13,0,2,1,13
691,06-04-2020,6:00 PM,Jammu and Kashmir,109,0,4,2,109
692,06-04-2020,6:00 PM,Jharkhand,4,0,0,0,4
693,06-04-2020,6:00 PM,Karnataka,151,0,12,4,151
694,06-04-2020,6:00 PM,Kerala,314,0,55,2,314
695,06-04-2020,6:00 PM,Ladakh,14,0,10,0,14
696,06-04-2020,6:00 PM,Madhya Pradesh,165,0,0,9,165
697,06-04-2020,6:00 PM,Maharashtra,748,0,56,45,748
698,06-04-2020,6:00 PM,Manipur,2,0,0,0,2
699,06-04-2020,6:00 PM,Mizoram,1,0,0,0,1
700,06-04-2020,6:00 PM,Odisha,21,0,2,0,21
701,06-04-2020,6:00 PM,Puducherry,5,0,1,0,5
702,06-04-2020,6:00 PM,Punjab,76,0,4,6,76
703,06-04-2020,6:00 PM,Rajasthan,274,0,21,0,274
704,06-04-2020,6:00 PM,Tamil Nadu,571,0,8,5,571
705,06-04-2020,6:00 PM,Telengana,321,0,34,7,321
706,06-04-2020,6:00 PM,Uttarakhand,26,0,4,0,26
707,06-04-2020,6:00 PM,Uttar Pradesh,305,0,21,3,305
708,06-04-2020,6:00 PM,West Bengal,80,0,10,3,80
709,07-04-2020,6:00 PM,Andhra Pradesh,266,0,1,3,266
710,07-04-2020,6:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
711,07-04-2020,6:00 PM,Arunachal Pradesh,1,0,0,0,1
712,07-04-2020,6:00 PM,Assam,26,0,0,0,26
713,07-04-2020,6:00 PM,Bihar,32,0,0,1,32
714,07-04-2020,6:00 PM,Chandigarh,18,0,7,0,18
715,07-04-2020,6:00 PM,Chhattisgarh,10,0,9,0,10
716,07-04-2020,6:00 PM,Delhi,576,0,21,7,576
717,07-04-2020,6:00 PM,Goa,7,0,0,0,7
718,07-04-2020,6:00 PM,Gujarat,165,0,25,13,165
719,07-04-2020,6:00 PM,Haryana,90,0,25,1,90
720,07-04-2020,6:00 PM,Himachal Pradesh,13,0,2,1,13
721,07-04-2020,6:00 PM,Jammu and Kashmir,116,0,4,2,116
722,07-04-2020,6:00 PM,Jharkhand,4,0,0,0,4
723,07-04-2020,6:00 PM,Karnataka,175,0,25,4,175
724,07-04-2020,6:00 PM,Kerala,327,0,58,2,327
725,07-04-2020,6:00 PM,Ladakh,14,0,10,0,14
726,07-04-2020,6:00 PM,Madhya Pradesh,229,0,0,13,229
727,07-04-2020,6:00 PM,Maharashtra,868,0,56,48,868
728,07-04-2020,6:00 PM,Manipur,2,0,0,0,2
729,07-04-2020,6:00 PM,Mizoram,1,0,0,0,1
730,07-04-2020,6:00 PM,Odisha,42,0,2,1,42
731,07-04-2020,6:00 PM,Puducherry,5,0,1,0,5
732,07-04-2020,6:00 PM,Punjab,91,0,4,7,91
733,07-04-2020,6:00 PM,Rajasthan,288,0,21,3,288
734,07-04-2020,6:00 PM,Tamil Nadu,621,0,8,5,621
735,07-04-2020,6:00 PM,Telengana,364,0,35,7,364
736,07-04-2020,6:00 PM,Tripura,1,0,0,0,1
737,07-04-2020,6:00 PM,Uttarakhand,31,0,5,0,31
738,07-04-2020,6:00 PM,Uttar Pradesh,305,0,21,3,305
739,07-04-2020,6:00 PM,West Bengal,91,0,13,3,91
740,08-04-2020,5:00 PM,Andhra Pradesh,305,0,5,4,305
741,08-04-2020,5:00 PM,Andaman and Nicobar Islands,10,0,0,0,10
742,08-04-2020,5:00 PM,Arunachal Pradesh,1,0,0,0,1
743,08-04-2020,5:00 PM,Assam,27,0,0,0,27
744,08-04-2020,5:00 PM,Bihar,38,0,0,1,38
745,08-04-2020,5:00 PM,Chandigarh,18,0,7,0,18
746,08-04-2020,5:00 PM,Chhattisgarh,10,0,9,0,10
747,08-04-2020,5:00 PM,Delhi,576,0,21,9,576
748,08-04-2020,5:00 PM,Goa,7,0,0,0,7
749,08-04-2020,5:00 PM,Gujarat,165,0,25,13,165
750,08-04-2020,5:00 PM,Haryana,147,0,28,3,147
751,08-04-2020,5:00 PM,Himachal Pradesh,18,0,2,1,18
752,08-04-2020,5:00 PM,Jammu and Kashmir,116,0,4,2,116
753,08-04-2020,5:00 PM,Jharkhand,4,0,0,0,4
754,08-04-2020,5:00 PM,Karnataka,175,0,25,4,175
755,08-04-2020,5:00 PM,Kerala,336,0,70,2,336
756,08-04-2020,5:00 PM,Ladakh,14,0,10,0,14
757,08-04-2020,5:00 PM,Madhya Pradesh,229,0,0,13,229
758,08-04-2020,5:00 PM,Maharashtra,1018,0,79,64,1018
759,08-04-2020,5:00 PM,Manipur,2,0,0,0,2
760,08-04-2020,5:00 PM,Mizoram,1,0,0,0,1
761,08-04-2020,5:00 PM,Odisha,42,0,2,1,42
762,08-04-2020,5:00 PM,Puducherry,5,0,1,0,5
763,08-04-2020,5:00 PM,Punjab,91,0,4,7,91
764,08-04-2020,5:00 PM,Rajasthan,328,0,21,3,328
765,08-04-2020,5:00 PM,Tamil Nadu,690,0,19,7,690
766,08-04-2020,5:00 PM,Telengana,427,0,35,7,427
767,08-04-2020,5:00 PM,Tripura,1,0,0,0,1
768,08-04-2020,5:00 PM,Uttarakhand,31,0,5,0,31
769,08-04-2020,5:00 PM,Uttar Pradesh,343,0,26,3,343
770,08-04-2020,5:00 PM,West Bengal,99,0,13,5,99
771,09-04-2020,5:00 PM,Andhra Pradesh,348,0,6,4,348
772,09-04-2020,5:00 PM,Andaman and Nicobar Islands,11,0,0,0,11
773,09-04-2020,5:00 PM,Arunachal Pradesh,1,0,0,0,1
774,09-04-2020,5:00 PM,Assam,28,0,0,0,28
775,09-04-2020,5:00 PM,Bihar,39,0,0,1,39
776,09-04-2020,5:00 PM,Chandigarh,18,0,7,0,18
777,09-04-2020,5:00 PM,Chhattisgarh,10,0,9,0,10
778,09-04-2020,5:00 PM,Delhi,669,0,21,9,669
779,09-04-2020,5:00 PM,Goa,7,0,0,0,7
780,09-04-2020,5:00 PM,Gujarat,179,0,25,16,179
781,09-04-2020,5:00 PM,Haryana,169,0,29,3,169
782,09-04-2020,5:00 PM,Himachal Pradesh,18,0,2,1,18
783,09-04-2020,5:00 PM,Jammu and Kashmir,158,0,4,4,158
784,09-04-2020,5:00 PM,Jharkhand,13,0,0,0,13
785,09-04-2020,5:00 PM,Karnataka,181,0,28,5,181
786,09-04-2020,5:00 PM,Kerala,345,0,83,2,345
787,09-04-2020,5:00 PM,Ladakh,14,0,10,0,14
788,09-04-2020,5:00 PM,Madhya Pradesh,259,0,0,16,259
789,09-04-2020,5:00 PM,Maharashtra,1135,0,117,72,1135
790,09-04-2020,5:00 PM,Manipur,2,0,1,0,2
791,09-04-2020,5:00 PM,Mizoram,1,0,0,0,1
792,09-04-2020,5:00 PM,Odisha,42,0,2,1,42
793,09-04-2020,5:00 PM,Puducherry,5,0,1,0,5
794,09-04-2020,5:00 PM,Punjab,101,0,4,8,101
795,09-04-2020,5:00 PM,Rajasthan,383,0,21,3,383
796,09-04-2020,5:00 PM,Tamil Nadu,738,0,21,8,738
797,09-04-2020,5:00 PM,Telengana,442,0,35,7,442
798,09-04-2020,5:00 PM,Tripura,1,0,0,0,1
799,09-04-2020,5:00 PM,Uttarakhand,35,0,5,0,35
800,09-04-2020,5:00 PM,Uttar Pradesh,410,0,31,4,410
801,09-04-2020,5:00 PM,West Bengal,103,0,16,5,103
802,10-04-2020,5:00 PM,Andhra Pradesh,363,0,7,6,363
803,10-04-2020,5:00 PM,Andaman and Nicobar Islands,11,0,0,0,11
804,10-04-2020,5:00 PM,Arunachal Pradesh,1,0,0,0,1
805,10-04-2020,5:00 PM,Assam,29,0,0,0,29
806,10-04-2020,5:00 PM,Bihar,60,0,0,1,60
807,10-04-2020,5:00 PM,Chandigarh,18,0,7,0,18
808,10-04-2020,5:00 PM,Chhattisgarh,10,0,9,0,10
809,10-04-2020,5:00 PM,Delhi,898,0,25,13,898
810,10-04-2020,5:00 PM,Goa,7,0,1,0,7
811,10-04-2020,5:00 PM,Gujarat,241,0,26,17,241
812,10-04-2020,5:00 PM,Haryana,169,0,29,3,169
813,10-04-2020,5:00 PM,Himachal Pradesh,28,0,6,1,28
814,10-04-2020,5:00 PM,Jammu and Kashmir,184,0,6,4,184
815,10-04-2020,5:00 PM,Jharkhand,13,0,0,1,13
816,10-04-2020,5:00 PM,Karnataka,197,0,30,6,197
817,10-04-2020,5:00 PM,Kerala,357,0,96,2,357
818,10-04-2020,5:00 PM,Ladakh,15,0,10,0,15
819,10-04-2020,5:00 PM,Madhya Pradesh,259,0,0,16,259
820,10-04-2020,5:00 PM,Maharashtra,1364,0,125,97,1364
821,10-04-2020,5:00 PM,Manipur,2,0,1,0,2
822,10-04-2020,5:00 PM,Mizoram,1,0,0,0,1
823,10-04-2020,5:00 PM,Odisha,44,0,2,1,44
824,10-04-2020,5:00 PM,Puducherry,5,0,1,0,5
825,10-04-2020,5:00 PM,Punjab,132,0,5,11,132
826,10-04-2020,5:00 PM,Rajasthan,463,0,21,3,463
827,10-04-2020,5:00 PM,Tamil Nadu,834,0,21,8,834
828,10-04-2020,5:00 PM,Telengana,473,0,35,7,473
829,10-04-2020,5:00 PM,Tripura,1,0,0,0,1
830,10-04-2020,5:00 PM,Uttarakhand,35,0,5,0,35
831,10-04-2020,5:00 PM,Uttar Pradesh,431,0,32,4,431
832,10-04-2020,5:00 PM,West Bengal,116,0,16,5,116
833,11-04-2020,5:00 PM,Andhra Pradesh,381,0,11,6,381
834,11-04-2020,5:00 PM,Andaman and Nicobar Islands,11,0,0,0,11
835,11-04-2020,5:00 PM,Arunachal Pradesh,1,0,0,0,1
836,11-04-2020,5:00 PM,Assam,29,0,0,1,29
837,11-04-2020,5:00 PM,Bihar,60,0,0,1,60
838,11-04-2020,5:00 PM,Chandigarh,18,0,7,0,18
839,11-04-2020,5:00 PM,Chhattisgarh,18,0,9,0,18
840,11-04-2020,5:00 PM,Delhi,903,0,25,14,903
841,11-04-2020,5:00 PM,Goa,7,0,1,0,7
842,11-04-2020,5:00 PM,Gujarat,308,0,31,19,308
843,11-04-2020,5:00 PM,Haryana,177,0,29,3,177
844,11-04-2020,5:00 PM,Himachal Pradesh,28,0,6,1,28
845,11-04-2020,5:00 PM,Jammu and Kashmir,207,0,6,4,207
846,11-04-2020,5:00 PM,Jharkhand,17,0,0,1,17
